"price","latitude","longitude","accommodates","bathrooms","bedrooms","minimum_nights","number_of_reviews","review_scores_rating","review_scores_location","review_scores_value"
20,51.60086,-0.10115,1,1,1,7,1,100,10,10
39,51.52631,-0.169,4,3.5,4,7,1,20,8,2
69,51.48309,-0.11167,2,1,1,2,6,93,10,10
70,51.55727,-0.0429,6,1,2,2,12,93,10,10
140,51.51272,-0.18222,3,1,1,1,13,88,10,9
65,51.52649,-0.09368,2,1.5,1,2,9,87,9,9
19,51.64683,-0.03403,1,1,1,1,23,92,10,9
45,51.56062,-0.21085,2,1,1,2,3,100,10,10
137,51.51927,-0.05419,4,1,2,2,6,97,10,9
75,51.57512,0.03422,2,1,1,2,10,98,10,10
77,51.45549,-0.18999,2,1,1,1,2,100,10,10
135,51.49242,-0.18376,2,1,1,13,1,100,10,10
300,51.56004,-0.20704,12,2,5,3,18,89,9,9
135,51.4411,-0.19747,4,1,2,3,3,100,10,10
120,51.47284,-0.21165,2,1,1,1,8,95,10,10
52,51.55183,-0.07314,2,1,1,1,44,98,10,10
755,51.49211,-0.0963,2,1,1,1,1,80,10,10
60,51.53813,-0.19543,2,1,1,1,23,98,10,10
68,51.51897,-0.12029,2,1,1,1,36,91,10,9
47,51.5205,-0.12047,1,1,1,1,21,92,10,10
68,51.51954,-0.12203,2,1,1,1,31,94,10,9
30,51.56136,-0.05695,1,1,3,4,8,83,10,9
63,51.52072,-0.12052,1,1,1,1,37,92,10,9
35,51.55976,-0.0594,1,1,1,2,5,100,10,10
40,51.59801,-0.03658,4,1,1,1,25,91,9,9
38,51.54695,-0.05688,2,1,1,5,3,100,9,9
35,51.53002,-0.22147,2,1,1,1,57,93,9,9
160,51.56011,-0.23737,8,1.5,2,2,1,100,10,10
209,51.49257,-0.25481,4,2,2,3,4,100,10,9
80,51.54477,-0.00171,2,1,1,1,7,100,10,10
25,51.54285,-0.18366,2,1,1,1,45,92,10,9
50,51.44903,-0.15053,2,1,1,1,1,80,8,10
25,51.5412,-0.18184,2,1,1,1,38,95,10,10
90,51.51098,-0.1492,2,1,1,1,4,95,10,10
120,51.51141,-0.0449,4,1,2,2,14,94,9,9
33,51.55893,0.01074,4,1,1,3,14,94,10,9
34,51.52657,-0.06388,1,1.5,1,2,8,100,10,10
30,51.40844,-0.08592,1,1,1,1,3,100,8,10
60,51.45528,-0.22319,1,1,1,1,1,20,2,2
120,51.46361,-0.11009,4,1,1,2,20,97,10,10
25,51.542,-0.05115,1,1,1,3,2,100,9,10
65,51.53942,-0.07566,3,1,1,1,2,100,10,10
60,51.50588,-0.32405,2,1,1,1,3,90,10,9
45,51.55533,-0.12518,4,1,1,2,22,95,10,10
329,51.50966,-0.02698,8,1,3,2,10,88,9,8
85,51.47903,-0.28294,2,1,1,2,42,100,10,10
100,51.49156,-0.25849,2,1,1,2,38,97,10,10
49,51.52983,-0.13981,2,1,1,1,43,93,10,9
130,51.50104,-0.23809,2,1,1,1,3,93,9,9
30,51.52025,-0.03098,2,1,1,1,36,83,9,9
16,51.54977,-0.27828,2,1.5,1,1,50,96,10,10
25,51.50489,-0.46199,2,1,1,1,7,100,10,10
200,51.46942,-0.1164,4,2,2,2,6,100,10,10
90,51.48646,-0.20613,4,1,1,2,5,100,10,10
40,51.55526,-0.34661,2,1,1,1,7,94,10,9
150,51.49981,-0.09216,2,1,1,2,1,80,10,10
125,51.52769,-0.14509,4,1,1,1,23,96,9,9
240,51.53811,-0.00093,5,1.5,2,90,8,98,10,10
99,51.52125,-0.17337,3,1,1,2,22,95,9,9
38,51.45427,-0.07197,2,1,1,2,12,97,10,10
154,51.4454,-0.12253,7,2.5,4,2,9,100,10,10
40,51.3662,-0.11672,2,2,1,2,5,80,8,9
90,51.49899,-0.20806,4,1,2,4,6,92,10,9
185,51.47686,-0.06216,8,2.5,5,2,3,93,9,10
45,51.44481,-0.06258,2,1,1,2,39,98,10,10
69,51.55356,-0.1292,4,1,1,8,1,100,10,10
79,51.48679,-0.13402,1,1,1,3,32,99,10,10
469,51.48132,-0.12999,4,2.5,2,4,4,100,10,10
38,51.49214,-0.06297,1,1,1,3,25,98,10,10
24,51.54787,0.04641,2,1,1,1,5,92,10,9
85,51.54951,-0.18676,2,1.5,1,3,7,97,10,10
280,51.494,-0.24155,7,2,3,7,1,100,10,10
70,51.54498,-0.00545,2,1,1,3,5,80,9,7
200,51.52234,-0.10394,2,1,1,2,6,93,10,9
179,51.55605,-0.23445,7,2.5,4,4,3,100,10,10
40,51.42191,-0.20135,2,1,1,3,1,60,10,6
40,51.40206,-0.21492,2,1,1,1,5,96,10,10
105,51.51867,-0.20071,2,2,1,3,10,94,10,10
20,51.54622,-0.07041,2,2,1,1,3,100,10,10
65,51.50104,-0.21848,2,1,1,2,34,98,10,10
75,51.37067,-0.09986,2,1,1,3,2,60,9,6
97,51.49138,-0.17091,4,2,2,2,4,70,10,8
89,51.51322,-0.18442,3,1,1,3,13,89,10,9
329,51.50937,-0.12498,6,2,3,3,19,100,10,10
95,51.42629,-0.29039,3,1,1,1,6,97,10,9
27,51.50288,-0.09171,1,1,1,1,27,89,10,9
28,51.50288,-0.09171,1,1,1,1,89,87,10,9
26,51.49335,-0.22449,1,0,1,1,36,83,10,9
27,51.49335,-0.22449,1,1,1,1,24,78,10,9
111,51.49207,-0.21041,4,1,1,2,11,90,10,9
26,51.53602,-0.13964,1,1,1,1,52,86,10,9
29,51.53602,-0.13964,1,1,1,1,46,88,10,9
220,51.44167,-0.19931,6,2.5,5,4,2,100,6,10
192,51.46191,-0.18353,5,1,3,2,3,60,9,8
120,51.47306,-0.16031,4,2,2,3,7,97,10,9
95,51.54642,-0.14875,5,1,2,5,3,80,9,9
30,51.42656,-0.17894,2,1,1,1,6,90,9,9
25,51.42469,-0.17954,1,1,1,1,11,87,9,9
35,51.42533,-0.1771,2,1,1,1,18,90,9,9
30,51.56571,-0.00164,2,1,1,3,26,100,10,10
80,51.46747,-0.29389,4,1,2,7,3,90,9,10
100,51.54211,-0.02607,3,1,1,2,5,80,7,7
30,51.46843,-0.19789,2,1.5,1,2,2,100,10,10
27,51.50288,-0.09171,1,1,1,1,95,82,10,9
90,51.4544,-0.12333,5,2.5,3,10,17,90,9,9
200,51.53783,-0.14313,6,2,2,2,3,100,10,10
61,51.46523,-0.10712,2,1,1,2,9,100,10,10
72,51.53525,-0.21735,4,1,2,2,20,84,9,8
50,51.41443,-0.07059,4,1.5,1,2,19,88,10,9
33,51.4756,-0.12409,2,1,1,2,8,95,10,10
45,51.50993,-0.27185,1,1,1,2,1,100,10,10
100,51.53387,-0.20844,2,1,1,1,21,99,10,10
51,51.55385,-0.18882,2,1,1,2,5,88,10,9
40,51.56055,-0.00834,3,1,2,7,4,85,10,8
52,51.65678,-0.08578,2,1,1,1,2,100,10,10
250,51.52875,-0.16681,4,1,2,1,4,95,10,9
180,51.50955,-0.12373,3,1,1,3,14,100,10,10
110,51.56384,-0.3153,5,1,3,14,1,100,10,10
105,51.50076,-0.28163,2,1,1,3,12,98,10,10
29,51.56565,0.14775,1,1.5,1,21,6,100,9,9
45,51.52292,0.0524,1,1,1,3,2,80,8,6
78,51.51745,-0.13553,4,1,2,5,6,93,10,10
140,51.4676,-0.25994,4,2,3,2,10,100,10,10
88,51.52787,-0.12261,4,1,2,2,6,93,10,9
35,51.58264,-0.22729,2,1,1,2,1,100,10,10
55,51.50397,-0.26834,1,1.5,1,1,1,100,10,10
160,51.46983,-0.18626,6,2,3,4,20,90,10,9
74,51.4915,-0.16587,2,1,1,2,11,85,10,9
40,51.57663,0.0972,1,1,1,1,4,100,10,10
115,51.48727,-0.15,2,1,1,5,2,100,10,10
230,51.45382,-0.30909,6,3.5,3,3,4,95,10,10
96,51.4935,-0.1405,3,1,1,2,12,70,10,6
45,51.54983,0.00347,2,2.5,1,1,15,87,9,9
95,51.5559,-0.23806,5,1,2,3,2,80,8,9
29,51.5096,-0.23412,1,2,1,5,1,80,10,10
40,51.39547,-0.33089,2,1,1,1,83,98,10,10
50,51.40343,-0.10163,2,2,1,2,29,95,9,10
149,51.47954,-0.12081,4,1,2,3,4,100,9,9
199,51.49495,-0.19242,6,1,2,5,8,88,10,9
325,51.51625,-0.18401,8,3,3,2,1,100,10,8
75,51.50902,-0.23506,2,1.5,1,3,3,100,10,10
145,51.49975,-0.15651,2,1,1,1,30,99,10,10
38,51.60078,-0.02692,2,1,1,2,16,100,10,10
84,51.51958,-0.21288,5,1,2,5,9,78,10,8
131,51.51239,-0.1015,2,1,1,4,6,100,10,10
25,51.43404,-0.12859,1,1,1,2,3,93,10,10
42,51.48757,-0.0541,1,1.5,1,1,49,97,10,10
59,51.55617,-0.00386,5,1,2,2,4,95,10,9
350,51.4421,-0.20552,4,1,2,7,1,100,10,10
30,51.58399,-0.12364,4,1,1,2,33,85,9,9
25,51.55302,0.06077,1,1.5,1,1,5,68,8,6
54,51.51559,-0.01616,2,1,2,2,2,90,9,9
30,51.51412,-0.01437,1,1,1,2,3,100,10,10
29,51.42686,-0.1213,1,1,1,1,6,100,9,10
130,51.52588,-0.18356,2,1,1,5,15,100,10,9
24,51.56486,-0.0635,1,1,1,2,17,100,10,10
59,51.51132,-0.18185,4,1,1,1,22,86,9,9
159,51.52376,-0.16994,8,2,4,1,1,100,10,10
119,51.5241,-0.17044,4,1,1,1,4,90,10,10
22,51.5239,-0.17065,3,1,1,30,18,93,9,9
30,51.59528,-0.01023,1,2,1,1,3,100,10,10
102,51.51251,-0.13402,4,1,1,3,8,85,10,8
37,51.4862,-0.05428,2,1,1,2,5,100,10,10
28,51.44348,-0.11708,3,1.5,1,1,13,95,10,10
130,51.54327,0.15321,7,2,4,3,6,83,9,9
95,51.52862,-0.08671,6,1.5,3,2,17,98,10,10
60,51.52613,-0.12653,2,1,1,5,8,93,10,9
150,51.50033,-0.07262,3,1,1,2,5,80,10,8
80,51.48917,-0.20571,5,1,1,2,4,90,10,9
245,51.53925,-0.18983,4,1,2,2,9,89,9,9
165,51.49017,-0.15072,4,1,2,3,29,98,10,10
49,51.4716,-0.06361,2,1,2,2,21,97,10,9
419,51.49742,-0.01438,8,2,2,1,4,80,8,8
100,51.49552,0.01259,8,2,3,3,5,96,10,10
35,51.55123,-0.35714,2,1,1,1,1,100,10,10
95,51.52095,-0.14016,3,1,1,3,2,80,10,7
65,51.54286,-0.18836,2,2,1,5,1,100,8,10
250,51.47128,-0.20326,4,2,2,4,1,100,10,8
120,51.491,-0.21618,4,1,2,3,13,91,10,9
156,51.52478,-0.21807,4,1.5,2,7,16,96,9,9
130,51.5119,-0.1579,6,2,2,4,14,86,10,8
58,51.53306,-0.10218,2,1,1,1,4,100,10,10
64,51.54189,-0.10351,2,1.5,1,1,37,97,10,10
150,51.48495,-0.17099,4,1,1,1,7,86,10,8
125,51.52781,-0.14311,8,1,3,2,14,90,9,9
40,51.4265,-0.18872,1,1,1,1,2,100,10,10
50,51.51001,-0.23615,4,1,1,2,8,93,10,9
33,51.60827,-0.12878,2,1.5,1,2,3,60,8,7
129,51.52351,-0.05681,6,1.5,2,3,8,88,10,10
25,51.43065,-0.09299,2,1,1,2,12,93,10,9
96,51.40424,-0.3072,4,1.5,2,2,16,99,10,10
150,51.51014,-0.06804,2,1,1,3,1,100,10,10
65,51.54936,-0.07233,2,1.5,1,2,9,100,10,10
90,51.48185,-0.09587,4,1,1,2,18,97,10,10
111,51.51593,-0.10911,4,1,1,28,6,77,9,8
176,51.52007,-0.14959,6,2,3,28,15,87,9,9
25,51.56026,-0.05714,1,1,1,8,4,90,10,10
35,51.49643,0.01357,2,1,1,5,3,93,10,10
25,51.46524,-0.38108,1,1,1,20,1,80,8,4
47,51.43084,-0.03594,2,1,1,1,2,100,10,10
40,51.49501,-0.09443,2,1,1,1,7,97,10,9
39,51.53272,-0.12025,3,1,1,7,3,93,10,7
60,51.52833,-0.02086,3,1,1,1,1,100,10,10
40,51.56,-0.05794,1,1,1,6,2,90,9,10
35,51.56018,-0.05632,1,1,1,4,5,92,10,10
175,51.47982,-0.20545,4,2,3,2,13,98,10,10
102,51.5162,-0.20777,3,1,1,2,16,88,10,9
119,51.48598,-0.25467,4,2.5,2,1,21,89,9,9
75,51.57849,-0.03209,3,1,1,3,7,91,10,9
40,51.47125,-0.22519,2,1.5,1,1,5,88,10,9
247,51.49281,-0.16164,4,2,2,4,1,100,10,10
140,51.52262,-0.13998,4,1,2,3,1,80,10,8
95,51.47376,-0.1823,4,1,2,2,34,99,10,10
68,51.52597,0.05832,4,1,1,1,6,83,8,9
80,51.47911,-0.19249,2,1,1,2,1,100,10,10
35,51.51678,-0.03571,2,2.5,1,3,8,90,10,8
110,51.47801,-0.21955,6,1,2,3,8,83,10,9
91,51.47001,-0.06126,4,1,2,3,3,93,10,9
27,51.43851,-0.05326,2,1,1,1,40,92,9,9
130,51.49243,-0.14888,4,1,1,1,18,84,10,9
90,51.57403,0.01806,6,2,2,3,5,90,9,9
106,51.49211,-0.16813,3,1,1,2,6,70,9,7
201,51.51188,-0.15164,5,2,2,2,10,98,10,10
40,51.45468,-0.1245,2,1.5,1,1,2,100,10,10
69,51.53089,-0.06169,6,1,2,2,23,97,10,10
25,51.42764,0.07335,2,1,1,1,33,98,9,10
125,51.45419,-0.19217,4,2,2,4,21,100,10,10
100,51.51189,-0.13266,4,1,1,3,5,80,9,8
60,51.41755,-0.17958,2,1,1,2,1,100,10,10
35,51.51931,-0.16791,2,2,1,3,62,95,10,9
99,51.56954,-0.14925,2,1,1,3,15,99,10,10
120,51.51725,-0.05613,3,1,1,3,1,100,10,10
100,51.50199,-0.21692,2,1,1,2,1,100,10,6
140,51.5188,-0.19471,4,1,2,7,1,100,10,10
173,51.52956,-0.09649,2,1,1,2,12,93,10,9
225,51.52731,0.01954,8,2.5,4,5,11,100,10,10
425,51.49171,-0.15493,6,3,3,6,6,100,10,9
50,51.48945,-0.14966,2,1,1,2,15,99,10,10
70,51.49276,-0.11186,2,1,1,1,7,97,10,10
60,51.59114,-0.16744,2,1,1,3,7,97,10,10
49,51.55234,-0.12882,2,1.5,1,1,5,100,10,10
90,51.4978,0.01268,6,2,3,2,18,96,10,9
39,51.48237,-0.04116,1,3,1,1,13,86,9,9
32,51.638,-0.00823,2,1,1,1,16,87,10,10
165,51.51686,-0.17045,4,2,2,3,10,84,9,9
29,51.47587,-0.21799,1,1,1,1,12,88,9,9
50,51.50607,-0.46283,4,1,2,1,13,94,10,10
67,51.52944,-0.08545,2,1.5,1,3,7,97,10,9
55,51.49222,-0.13529,2,1,1,2,15,99,10,10
259,51.50751,-0.14384,4,2,2,6,26,95,10,9
32,51.54123,-0.07833,2,1.5,1,1,4,100,10,10
80,51.54424,-0.1655,2,1,1,14,12,100,10,10
150,51.53518,-0.17333,4,2,2,14,5,92,10,9
310,51.57898,-0.11633,8,2,4,6,3,100,10,10
110,51.52221,-0.14144,2,1,1,2,15,87,9,9
39,51.48189,-0.04046,1,3.5,1,1,8,88,9,9
33,51.48216,-0.04022,1,3.5,1,1,31,90,9,9
40,51.5223,-0.3191,1,0,1,5,9,98,9,9
20,51.32469,-0.09864,1,1.5,1,1,19,99,10,10
70,51.51334,-0.13673,2,1,1,3,3,87,10,9
221,51.51533,-0.13411,6,2,3,4,6,87,10,9
70,51.47195,-0.01742,4,1,2,2,2,90,10,10
150,51.55879,-0.06457,6,1,3,2,3,100,8,9
74,51.53331,-0.27906,1,2.5,1,2,28,96,10,10
85,51.52144,-0.1026,2,1,1,2,67,98,10,10
59,51.54842,-0.01213,1,1,1,3,2,100,10,10
150,51.51604,-0.19165,4,2,3,4,3,100,10,9
350,51.5221,0.0105,4,1.5,1,1,11,93,10,9
50,51.527,-0.02161,1,1,1,1,1,60,6,6
21,51.51675,-0.00727,2,1,1,2,16,96,9,10
78,51.43254,-0.18411,2,1,1,2,2,100,10,10
90,51.4548,0.03216,7,2,3,2,4,100,10,10
64,51.51669,-0.06553,4,1,1,2,7,97,9,9
52,51.49064,-0.09969,2,1,1,2,44,100,10,10
91,51.54699,-0.18169,4,1,1,1,25,89,10,9
42,51.59682,-0.0623,3,1,1,1,17,88,9,9
26,51.40849,-0.24526,2,1,1,1,2,90,10,10
29,51.44366,-0.11663,3,1.5,1,1,5,100,10,10
60,51.43861,-0.05646,2,1,1,1,14,100,10,10
75,51.61001,-0.06476,4,1,1,2,10,90,9,9
90,51.56649,-0.08536,4,1.5,2,2,4,93,10,9
90,51.46527,-0.04075,4,1,2,3,3,100,10,10
40,51.59485,0.0158,2,1.5,1,2,1,100,10,10
264,51.50757,0.01749,8,2,3,3,2,80,10,6
100,51.56713,-0.11229,4,1,1,3,5,84,10,9
48,51.59924,-0.17242,2,1,1,2,4,100,10,10
49,51.47083,-0.36767,2,1,1,5,4,75,7,8
50,51.53938,-0.0246,2,1,1,2,6,100,10,10
35,51.52089,-0.02746,1,1,1,7,1,100,10,10
45,51.5366,-0.07321,2,1,1,1,18,97,10,10
31,51.50158,-0.04987,2,1,1,1,20,93,10,9
30,51.50185,-0.04816,2,1,1,1,7,100,10,9
23,51.55262,-0.07721,1,1,1,4,1,100,10,10
35,51.5021,-0.04432,2,1,1,1,6,93,10,9
120,51.51232,-0.21851,4,1.5,2,5,1,100,10,10
90,51.49228,-0.09923,3,1,1,3,8,100,10,10
20,51.52248,-0.17083,1,1,1,7,2,70,10,8
500,51.43505,-0.19792,6,2,2,2,7,86,10,8
45,51.44076,-0.04979,4,1,1,1,8,93,10,10
45,51.51056,-0.05634,2,1,1,1,4,47,9,5
100,51.47877,-0.21005,2,1,1,7,1,100,10,10
35,51.44532,-0.22025,2,1,1,1,9,100,10,10
80,51.41993,-0.14306,2,1,1,2,43,97,10,10
136,51.49956,-0.01384,4,2,2,3,11,87,9,9
199,51.51296,-0.13306,4,1,1,3,3,93,10,10
109,51.53574,-0.06519,6,1,3,3,18,94,10,9
21,51.44445,-0.11702,2,1.5,1,1,6,87,9,9
65,51.45934,-0.03705,2,1,1,2,7,100,10,10
85,51.48043,0.01973,2,1,1,2,29,97,10,10
200,51.51242,-0.13147,5,1.5,2,2,24,94,10,9
70,51.45577,-0.2117,2,1,1,3,7,86,10,8
600,51.53917,-0.14678,6,1,2,1,1,100,10,10
167,51.48955,-0.29328,6,2.5,2,3,2,90,9,7
85,51.49653,-0.0765,3,1,1,1,9,96,10,9
75,51.50073,0.02996,2,1,1,2,6,100,10,10
88,51.4999,-0.2238,2,1.5,1,7,4,100,10,10
238,51.51271,-0.19941,6,2,4,4,4,95,10,9
150,51.51468,-0.18917,4,1,2,7,2,100,10,10
70,51.5253,-0.07107,6,1,2,1,29,83,10,8
100,51.5136,-0.19022,1,1,1,2,5,100,10,10
25,51.44011,0.01688,1,1,1,3,2,100,10,10
18,51.5444,-0.17522,1,10,1,1,10,100,10,10
16,51.54517,-0.1765,1,10,1,1,17,91,10,10
17,51.54602,-0.17719,1,10,1,1,4,90,10,10
146,51.43347,-0.16475,6,1,3,1,12,82,9,8
61,51.50748,-0.02037,2,1,1,2,8,85,10,9
150,51.5093,-0.06747,2,1,1,3,1,80,10,10
130,51.52891,-0.06923,2,1,1,4,3,100,10,10
80,51.5253,-0.07085,5,1,1,1,20,81,9,7
450,51.50098,-0.16411,8,3,3,7,2,100,10,10
26,51.40606,-0.08256,2,1,1,1,3,93,10,10
100,51.56019,-0.23627,4,1.5,1,2,1,100,10,10
80,51.39768,-0.09337,4,1,1,1,1,100,10,10
132,51.52448,-0.07214,2,1,1,1,5,92,10,10
35,51.5477,-0.05889,2,1,1,1,3,87,10,9
113,51.51088,-0.03822,6,2,2,3,10,96,10,9
75,51.48833,-0.1041,4,1,1,2,31,98,10,10
133,51.52627,-0.07268,2,1,1,1,17,94,10,9
101,51.52424,-0.07123,1,1,1,1,1,100,10,10
40,51.47686,-0.27647,2,1,1,1,38,99,10,10
40,51.41371,-0.19289,2,1,1,2,2,100,10,10
95,51.5962,-0.18849,5,1.5,2,3,8,93,10,9
130,51.5257,-0.07099,2,1,1,1,3,100,10,10
25,51.39197,-0.10743,4,1.5,1,1,9,93,9,9
28,51.57859,-0.06465,1,1,1,1,4,95,10,10
25,51.44419,-0.12373,1,1,1,3,1,100,10,10
75,51.61525,-0.08732,4,2,2,1,5,84,8,8
23,51.53248,-0.03122,1,1.5,1,2,3,100,10,10
114,51.44256,-0.01275,6,1,2,3,14,94,9,9
49,51.53199,0.07562,2,1,1,2,15,100,10,10
60,51.53916,-0.06335,2,1.5,1,2,3,93,10,9
150,51.51354,-0.18644,8,3.5,3,2,2,100,10,10
120,51.4992,-0.0484,4,1.5,2,7,17,99,10,10
75,51.61199,-0.10281,2,1,1,2,20,96,10,9
185,51.51497,-0.20302,2,1,1,5,34,97,10,9
133,51.52609,-0.07094,2,1,1,1,1,100,10,10
132,51.52625,-0.07093,2,1,1,1,3,93,10,9
20,51.43726,-0.11633,2,1.5,1,5,5,100,9,10
72,51.52274,-0.02068,6,1,2,2,4,85,8,9
67,51.51914,-0.1596,4,1,1,4,6,97,10,10
44,51.5005,-0.24694,2,1,1,2,6,93,10,9
80,51.52319,-0.04835,2,1,1,3,2,90,10,10
73,51.59053,-0.08332,5,1,2,1,22,99,10,10
55,51.43649,-0.09026,1,1,1,1,2,100,10,10
43,51.52065,-0.12231,1,1,1,1,30,94,10,9
15971,51.514,-0.13201,3,1,1,1,16,89,10,9
115,51.45499,-0.07791,2,1,1,3,6,97,10,9
110,51.55953,-0.08209,2,1,1,7,5,92,10,9
70,51.52522,-0.06423,4,1,2,1,4,95,10,10
100,51.55765,-0.28499,4,1,1,2,25,85,10,8
168,51.51216,-0.18159,6,2.5,2,15,21,88,10,9
110,51.53252,-0.19403,6,1,1,4,67,94,10,9
100,51.52043,-0.0569,1,1,1,1,1,100,8,10
900,51.5161,-0.18783,3,1,1,30,30,84,9,8
25,51.58435,-0.00411,1,1,1,2,20,99,10,10
78,51.51172,-0.30882,4,1.5,1,4,6,100,10,10
95,51.44408,-0.13816,4,1,3,7,1,100,10,10
85,51.4677,-0.22152,2,1,1,1,3,90,9,9
85,51.47477,-0.13455,4,1,1,2,33,98,9,10
65,51.44633,-0.20403,4,1,1,2,9,98,10,9
63,51.43615,-0.10563,2,1,1,2,6,100,10,10
35,51.46764,-0.16268,2,1,1,1,4,95,10,10
60,51.57757,-0.08582,4,1,1,3,4,95,9,10
145,51.46216,-0.1836,4,2,2,3,1,100,10,10
779,51.49626,-0.16727,10,3.5,4,1,10,100,10,10
104,51.51738,-0.21829,4,1,2,2,2,80,10,9
15971,51.51379,-0.13202,3,1,1,1,20,97,10,10
122,51.52003,-0.10953,2,1,1,4,13,97,10,9
66,51.39968,-0.08713,4,1,1,2,16,83,9,8
120,51.4686,-0.02237,4,1,1,3,3,60,7,8
29,51.5624,-0.22508,1,1,1,3,4,95,10,10
40,51.50977,-0.06367,2,1,1,1,29,97,10,9
50,51.4339,-0.18742,2,1,1,1,4,90,9,9
30,51.58304,-0.0615,2,1,1,1,5,96,10,10
132,51.52609,-0.07279,2,1,1,1,1,80,10,8
165,51.51316,-0.18054,4,1.5,2,4,14,89,9,9
138,51.51347,-0.12389,4,1,1,2,7,94,10,10
80,51.61491,-0.14612,4,1,1,2,1,100,10,10
100,51.52897,-0.11013,2,1,1,2,5,100,10,10
59,51.49931,-0.32099,2,1.5,1,1,15,97,10,10
94,51.5327,-0.07898,2,1,1,2,11,96,10,9
163,51.51179,-0.12337,6,1,2,2,20,95,10,9
163,51.43445,-0.19851,6,2,2,1,11,96,9,9
425,51.51174,-0.20039,5,2.5,3,3,2,100,10,9
654,51.49437,-0.16602,6,2,3,2,10,100,10,9
375,51.4958,-0.16479,4,2.5,2,2,1,100,10,10
90,51.45145,0.05123,6,1,2,2,8,100,10,10
160,51.50675,-0.00379,5,2,2,2,14,90,10,9
165,51.57424,0.1834,6,1,3,3,4,95,10,10
130,51.52676,-0.0964,4,1,1,1,2,90,10,10
350,51.49402,-0.2058,6,2,2,3,24,86,9,9
28,51.52429,-0.05751,2,1,1,1,1,100,10,10
28,51.52283,-0.05744,2,1,1,2,4,95,9,9
70,51.50742,-0.27247,2,1,1,4,75,91,9,9
10,51.5148,-0.00613,4,1.5,1,31,34,93,9,9
334,51.51507,-0.07429,2,1.5,1,2,21,97,10,10
40,51.54575,-0.35842,2,1,1,1,15,100,10,10
137,51.50947,0.06638,6,2,4,7,15,95,9,9
35,51.47769,-0.05105,4,1.5,1,2,6,73,7,9
45,51.43906,-0.37561,1,1.5,1,1,7,94,10,10
24,51.38871,-0.12682,3,1,1,7,2,90,9,9
40,51.58541,-0.0787,2,2,1,1,4,100,8,9
73,51.41231,-0.11948,6,2.5,1,2,23,85,9,9
75,51.54314,-0.19619,4,1,1,3,13,95,9,9
26,51.45747,-0.22959,1,1,1,3,1,80,10,8
70,51.57715,0.08743,6,1,1,4,3,67,6,6
195,51.49322,-0.16314,4,1,1,2,4,95,10,9
35,51.53029,0.07755,2,1,1,3,5,96,9,10
100,51.44507,-0.20224,6,1,2,5,3,93,10,9
23,51.49235,-0.21333,2,1,1,15,25,95,10,10
60,51.48139,0.00367,2,1,1,1,1,100,10,10
123,51.50927,-0.19568,2,1,1,2,10,98,10,9
70,51.52356,-0.1147,6,1,2,1,12,95,10,9
85,51.45916,-0.12264,2,1,1,1,3,100,10,10
52,51.57783,0.04572,4,1,1,1,30,97,10,10
60,51.52468,-0.07057,1,2,1,3,7,87,10,9
282,51.48566,-0.12484,9,2,2,2,27,94,10,9
53,51.45732,-0.19282,2,1.5,1,2,7,97,9,10
70,51.4716,-0.16678,4,2,2,3,24,97,10,10
69,51.50181,-0.10732,2,1,1,2,14,92,10,9
450,51.50474,-0.13615,6,2.5,2,3,5,92,10,9
71,51.5625,0.07081,3,1,1,2,1,80,8,8
196,51.49349,-0.16693,4,1,1,2,2,80,10,6
20,51.57054,-0.12857,1,1.5,1,2,1,100,10,10
100,51.51168,-0.26736,5,1,1,5,2,100,10,10
69,51.45713,-0.07017,4,1,1,1,13,89,9,8
66,51.51846,-0.2534,1,1,1,1,2,100,10,10
136,51.47951,-0.0263,4,2,2,1,8,98,9,9
82,51.50737,-0.27224,2,1.5,1,1,9,98,10,10
89,51.49398,-0.11822,2,1,1,2,30,100,10,10
30,51.36472,-0.09482,2,1,1,1,2,100,10,10
112,51.51878,-0.20943,3,1,1,2,18,89,10,9
50,51.5484,-0.05463,2,1,1,3,3,100,10,10
180,51.49514,-0.19545,5,2,2,3,19,99,10,9
88,51.51329,-0.16832,2,1,1,1,1,100,10,8
114,51.51574,-0.12483,8,2,3,1,22,97,10,10
50,51.56276,-0.11912,2,1,1,2,15,95,10,10
89,51.48231,-0.18053,6,2,2,7,16,88,9,9
60,51.53222,-0.11216,2,1,1,2,22,95,10,10
94,51.48842,-0.01946,4,2.5,2,1,14,92,9,8
50,51.47934,0.07939,2,1,1,2,1,100,10,10
320,51.48255,-0.22149,9,2.5,5,5,6,100,10,10
52,51.57826,0.04444,4,1,1,1,21,95,10,10
153,51.49251,-0.17145,4,1,2,3,2,100,10,10
52,51.57666,0.0459,3,1,1,1,25,97,10,9
26,51.42378,-0.1495,3,1.5,1,1,7,89,9,9
159,51.51212,-0.13337,4,1,1,3,2,100,10,9
100,51.53174,-0.06444,2,1,1,2,14,98,10,10
55,51.57645,0.04593,3,1,1,1,18,98,10,10
131,51.51019,-0.12136,2,1,1,1,95,96,10,9
109,51.50977,-0.11992,1,1,1,1,101,92,10,9
35,51.50032,-0.29858,1,1.5,1,2,9,100,10,10
40,51.5133,-0.06573,2,1,1,1,69,96,10,10
75,51.55065,-0.20379,2,1,1,3,8,95,10,10
38,51.4895,-0.01287,2,1.5,1,2,18,98,10,10
132,51.54035,-0.15169,3,2,2,5,2,100,10,10
